"SearchID" "AdID" "Position" "ObjectType" "HistCTR" "IsClick"
"12193" 3567 10836773 8 1 NA NA
"12194" 3567 23525841 6 1 NA NA
"12195" 3567 30128001 2 1 NA NA
"12196" 3567 33085217 1 3 0.00742 0
"12197" 3567 34256408 7 1 NA NA
"12198" 3568 20069581 1 3 0.001531 0
"12199" 3568 22159438 8 1 NA NA
"12200" 3568 24719968 7 1 NA NA
"12201" 3568 25937964 2 1 NA NA
"12202" 3568 35566412 6 1 NA NA
"12203" 3569 3590610 6 1 NA NA
"12204" 3569 7519635 2 2 NA NA
"12205" 3569 12883206 1 3 0.001412 0
"12206" 3569 22685856 8 1 NA NA
"12207" 3569 33586049 7 3 0.007981 0
"12208" 3570 3889674 1 3 0.012907 0
"12209" 3570 11639854 8 1 NA NA
"12210" 3570 12792993 6 1 NA NA
"12211" 3570 21968327 2 1 NA NA
"12212" 3570 33586049 7 3 0.004276 0
"12213" 3571 910322 2 2 NA NA
"12214" 3571 1553581 1 3 0.012173 0
"12215" 3571 4360713 6 1 NA NA
"12216" 3571 6238054 8 1 NA NA
"12217" 3571 10717704 7 3 0.002558 0
"12218" 3572 4669136 7 3 0.022153 0
"12219" 3572 13387393 2 2 NA NA
"12220" 3572 36665863 1 3 0.042224 0
"12221" 3573 4289953 8 1 NA NA
"12222" 3573 18721539 1 3 0.00314 0
"12223" 3573 25733087 6 1 NA NA
"12224" 3573 30888520 2 2 NA NA
"12225" 3573 36610966 7 1 NA NA
"12226" 3574 7045171 1 3 0.02139 0
"12227" 3574 12968939 6 1 NA NA
"12228" 3574 14750675 7 1 NA NA
"12229" 3574 19673083 8 1 NA NA
"12230" 3574 30726309 2 2 NA NA
"12231" 3575 7593563 1 3 0.00223 0
"12232" 3575 25336618 7 1 NA NA
"12233" 3575 28274823 2 1 NA NA
"12234" 3575 32462964 8 1 NA NA
"12235" 3575 35672964 6 1 NA NA
"12236" 3576 6256804 6 1 NA NA
"12237" 3576 10044287 8 2 NA NA
"12238" 3576 11130446 2 2 NA NA
"12239" 3576 25079150 1 3 0.003037 0
"12240" 3576 28778120 7 3 0.003433 0
"12241" 3578 24728248 7 3 0.006803 0
"12242" 3578 29582316 1 3 0.011628 0
"12243" 3578 30029828 2 2 NA NA
"12244" 3579 3889674 7 3 0.006551 0
"12245" 3579 19684935 1 3 0.005002 0
"12246" 3579 27412355 2 2 NA NA
"12247" 3580 3593242 2 1 NA NA
"12248" 3580 4390192 1 3 0.005358 0
"12249" 3581 6424706 7 3 0.009512 0
"12250" 3581 24959199 2 1 NA NA
"12251" 3581 25684481 1 3 0.001667 0
"12252" 3582 12338106 7 3 0.00174 0
"12253" 3582 16829825 2 2 NA NA
"12254" 3582 25684481 1 3 0.005227 0
"12255" 3583 31476450 1 3 1e-05 0
"12256" 3584 1558253 1 3 0.009492 0
"12257" 3584 23481278 7 3 0.010926 0
"12258" 3585 8021971 7 3 0.001887 0
"12259" 3585 16933495 8 1 NA NA
"12260" 3585 22841863 6 1 NA NA
"12261" 3585 25762626 2 1 NA NA
"12262" 3585 33266184 1 3 0.005618 0
"12263" 3586 21462110 7 3 0.013624 0
"12264" 3586 34014146 1 3 0.003313 0
"12265" 3586 34037708 2 1 NA NA
"12266" 3587 12440546 1 3 0.003994 0
"12267" 3587 27517779 7 3 0.002101 0
"12268" 3588 21498668 6 1 NA NA
"12269" 3588 21641926 2 1 NA NA
"12270" 3588 24438982 7 3 0.003932 0
"12271" 3588 25248378 1 3 0.005732 0
"12272" 3588 35651726 8 1 NA NA
"12273" 3589 12340121 7 3 0.003087 0
"12274" 3589 21248473 1 3 0.006117 0
"12275" 3590 6253237 8 1 NA NA
"12276" 3590 11362281 1 3 0.012542 0
"12277" 3590 12276788 7 3 0.008616 0
"12278" 3590 19976709 6 1 NA NA
"12279" 3590 25990320 2 2 NA NA
"12280" 3591 21306026 6 1 NA NA
"12281" 3591 24227965 2 2 NA NA
"12282" 3591 25538229 7 1 NA NA
"12283" 3591 26674530 1 3 0.006925 0
"12284" 3591 27948054 8 1 NA NA
"12285" 3592 3652323 7 3 0.000384 0
"12286" 3592 14207907 1 3 0.012445 0
"12287" 3592 23076603 2 1 NA NA
"12288" 3592 27101731 6 1 NA NA
"12289" 3592 36847389 8 1 NA NA
"12290" 3593 555511 1 3 0.005383 0
"12291" 3593 17926338 7 3 0.00425 0
"12292" 3594 8357565 8 1 NA NA
"12293" 3594 20180543 7 3 0.004831 0
"12294" 3594 20238815 6 1 NA NA
"12295" 3594 27590610 1 3 1e-05 0
"12296" 3595 6493075 7 3 0.015622 0
"12297" 3595 8315853 1 3 0.024249 0
"12298" 3595 29946499 2 2 NA NA
"12299" 3596 3089198 7 3 0.00132 0
"12300" 3596 16708959 1 3 0.01 0
"12301" 3597 3381488 1 3 0.002697 0
"12302" 3597 13010396 7 1 NA NA
"12303" 3597 16554677 8 1 NA NA
"12304" 3597 23700624 6 1 NA NA
"12305" 3597 31162522 2 2 NA NA
"12306" 3598 7852498 1 3 0.001086 0
"12307" 3598 10345530 8 1 NA NA
"12308" 3598 17343910 7 3 0.004593 0
"12309" 3598 18705379 2 1 NA NA
"12310" 3598 34142466 6 1 NA NA
"12311" 3599 14473720 1 3 0.002802 0
"12312" 3599 21866434 2 1 NA NA
"12313" 3599 29055602 7 3 0.001887 0
"12314" 3599 31168916 8 1 NA NA
"12315" 3599 33488586 6 1 NA NA
"12316" 3600 4875333 7 3 0.003721 0
"12317" 3600 10725134 1 3 0.022195 0
"12318" 3600 14000068 6 1 NA NA
"12319" 3600 22440538 8 1 NA NA
"12320" 3600 35263634 2 1 NA NA
"12321" 3601 9132689 1 3 0.026316 0
"12322" 3602 7982856 7 3 0.009102 0
"12323" 3602 8808923 1 3 0.005952 0
"12324" 3603 2057489 1 3 0.001882 0
"12325" 3603 2641842 7 3 0.003776 0
"12326" 3604 13451579 7 3 0.003366 0
"12327" 3604 19696134 1 3 0.000565 0
"12328" 3605 3177241 1 3 0.004167 0
"12329" 3605 5699073 2 2 NA NA
"12330" 3605 35639913 7 3 0.003709 0
"12331" 3606 13151828 8 1 NA NA
"12332" 3606 21057329 2 1 NA NA
"12333" 3606 28997456 6 1 NA NA
"12334" 3606 33072553 1 3 0.002199 0
"12335" 3606 36441454 7 3 0.000757 0
"12336" 3607 23418042 1 3 0.002276 0
"12337" 3608 22771491 1 3 0.008682 0
"12338" 3608 23466033 7 3 0.011299 0
"12339" 3608 25349071 6 1 NA NA
"12340" 3608 28345192 2 1 NA NA
"12341" 3608 36302070 8 1 NA NA
"12342" 3609 4328140 6 1 NA NA
"12343" 3609 14880485 7 3 0.000929 0
"12344" 3609 30201345 8 1 NA NA
"12345" 3609 34154995 2 2 NA NA
"12346" 3609 35388466 1 3 0.001023 0
"12347" 3610 4475333 2 1 NA NA
"12348" 3610 5366709 8 1 NA NA
"12349" 3610 6674512 6 1 NA NA
"12350" 3610 17616001 7 3 0.009752 0
"12351" 3610 27969510 1 3 0.021681 0
"12352" 3611 1113571 2 1 NA NA
"12353" 3611 5527567 6 1 NA NA
"12354" 3611 20667466 7 2 NA NA
"12355" 3611 26356047 1 3 0.007894 0
"12356" 3611 29976256 8 1 NA NA
"12357" 3612 2891720 7 3 0.00566 0
"12358" 3612 8098652 2 2 NA NA
"12359" 3612 18666618 8 1 NA NA
"12360" 3612 20752876 1 3 0.005731 0
"12361" 3612 29995133 6 1 NA NA
"12362" 3613 2861946 7 3 0.002031 0
"12363" 3613 8035338 2 1 NA NA
"12364" 3613 29295367 1 3 0.001107 0
"12365" 3614 10926215 2 1 NA NA
"12366" 3614 34014146 1 3 1e-05 0
"12367" 3615 8064260 2 1 NA NA
"12368" 3615 20151015 6 1 NA NA
"12369" 3615 23668021 1 3 0.007768 0
"12370" 3615 30484424 7 1 NA NA
"12371" 3615 34454145 8 1 NA NA
"12372" 3616 917992 1 3 0.011033 0
"12373" 3616 22998320 7 3 0.004848 0
"12374" 3616 27376674 2 2 NA NA
"12375" 3617 880423 7 3 0.001996 0
"12376" 3617 9246302 1 3 0.004677 0
"12377" 3617 15314399 2 2 NA NA
"12378" 3619 3873286 8 1 NA NA
"12379" 3619 6916721 7 3 0.001429 0
"12380" 3619 14810150 6 1 NA NA
"12381" 3619 25321053 1 3 1e-05 0
"12382" 3619 34616304 2 1 NA NA
"12383" 3620 29793656 1 3 0.003617 0
"12384" 3620 34787485 7 3 0.013888 0
"12385" 3621 3408441 7 3 0.002953 0
"12386" 3621 8047086 2 2 NA NA
"12387" 3621 11036049 1 3 0.00425 0
"12388" 3622 10457885 6 1 NA NA
"12389" 3622 11302857 7 3 0.002236 0
"12390" 3622 12954862 1 3 0.005019 1
"12391" 3622 28427112 2 2 NA NA
"12392" 3622 33949588 8 1 NA NA
"12393" 3623 3506148 1 3 0.002205 0
"12394" 3623 4201237 8 1 NA NA
"12395" 3623 24383780 6 1 NA NA
"12396" 3623 26356100 2 1 NA NA
"12397" 3623 27169341 7 3 0.009711 0
"12398" 3624 10061204 7 3 0.004553 0
"12399" 3624 23143303 1 3 0.040262 0
"12400" 3625 6477534 2 1 NA NA
"12401" 3625 33580701 1 3 0.008137 0
"12402" 3625 36798325 7 3 0.007294 0
"12403" 3626 7531876 1 3 0.000835 0
"12404" 3626 24559926 2 1 NA NA
"12405" 3626 25982988 7 3 0.002133 0
"12406" 3626 26630632 6 1 NA NA
"12407" 3626 33969826 8 1 NA NA
"12408" 3627 7656627 2 2 NA NA
"12409" 3627 20647417 7 1 NA NA
"12410" 3627 29290269 1 3 0.007528 0
"12411" 3627 30603948 6 1 NA NA
"12412" 3627 34639368 8 1 NA NA
"12413" 3628 4801182 7 3 0.004468 0
"12414" 3628 24740682 1 3 0.040885 0
"12415" 3628 30820666 2 2 NA NA
"12416" 3629 8482631 7 1 NA NA
"12417" 3629 11529665 1 3 0.001263 0
"12418" 3629 17095639 8 1 NA NA
"12419" 3629 19247325 2 1 NA NA
"12420" 3629 31626991 6 1 NA NA
"12421" 3630 4230659 2 1 NA NA
"12422" 3630 14607305 1 3 0.00431 0
"12423" 3631 917992 1 3 0.013538 0
"12424" 3631 7179347 2 2 NA NA
"12425" 3631 18963257 7 3 0.001115 0
"12426" 3632 9413853 1 3 0.013976 0
"12427" 3632 10312224 6 1 NA NA
"12428" 3632 15925023 8 1 NA NA
"12429" 3632 29541286 2 2 NA NA
"12430" 3632 31937968 7 1 NA NA
"12431" 3633 19679366 2 2 NA NA
"12432" 3633 28046054 7 3 0.025439 0
"12433" 3633 33604338 1 3 0.039045 0
"12434" 3634 11270290 7 3 0.006296 0
"12435" 3634 12954862 1 3 0.013069 0
"12436" 3634 14497755 8 1 NA NA
"12437" 3634 28458776 6 1 NA NA
"12438" 3635 33044409 1 3 0.002711 0
"12439" 3636 7620413 1 3 0.003197 0
"12440" 3636 9209916 6 1 NA NA
"12441" 3636 16608142 2 1 NA NA
"12442" 3636 18285717 7 3 1e-05 0
"12443" 3636 23965047 8 1 NA NA
"12444" 3638 3318425 2 1 NA NA
"12445" 3638 5662145 7 3 0.00882 0
"12446" 3638 7653741 8 1 NA NA
"12447" 3638 9808807 6 1 NA NA
"12448" 3638 34220326 1 3 0.010936 0
"12449" 3639 5718884 1 3 0.002753 0
"12450" 3639 11438595 2 1 NA NA
"12451" 3639 12197429 8 1 NA NA
"12452" 3639 32294184 7 3 0.013139 0
"12453" 3639 34701085 6 1 NA NA
"12454" 3640 337440 1 3 0.006656 0
"12455" 3640 15765258 2 1 NA NA
"12456" 3640 20887991 7 3 0.001848 0
"12457" 3641 7445 1 3 0.018957 0
"12458" 3641 11353157 2 1 NA NA
"12459" 3641 15755674 8 1 NA NA
"12460" 3641 21752097 6 1 NA NA
"12461" 3641 25979123 7 3 0.002667 0
"12462" 3642 2653509 8 1 NA NA
"12463" 3642 15719085 1 3 0.010314 0
"12464" 3642 21135649 6 1 NA NA
"12465" 3642 32302097 2 1 NA NA
"12466" 3642 35768152 7 1 NA NA
"12467" 3643 4102588 7 3 0.005073 0
"12468" 3643 12593641 2 1 NA NA
"12469" 3643 13595102 1 3 0.003991 0
"12470" 3643 16639243 6 1 NA NA
"12471" 3643 18438312 8 1 NA NA
"12472" 3644 5277082 1 3 0.000481 0
"12473" 3644 5992022 7 3 0.001831 0
"12474" 3646 23136073 1 3 0.04455 0
"12475" 3646 25777545 2 2 NA NA
"12476" 3646 36544114 7 3 0.002153 0
"12477" 3647 17799464 7 3 0.003185 0
"12478" 3647 19937876 1 3 0.0144 0
"12479" 3647 36105368 2 2 NA NA
"12480" 3648 161778 8 1 NA NA
"12481" 3648 28369952 2 1 NA NA
"12482" 3648 32166107 1 3 0.014599 0
"12483" 3648 32364304 6 1 NA NA
"12484" 3648 34821174 7 1 NA NA
"12485" 3649 19443927 7 3 0.006304 0
"12486" 3649 24438982 1 3 0.014545 0
"12487" 3649 25035804 6 1 NA NA
"12488" 3649 25241194 8 1 NA NA
"12489" 3650 1245533 2 1 NA NA
"12490" 3650 3265953 8 1 NA NA
"12491" 3650 7719390 7 3 1e-05 0
"12492" 3650 26561523 1 3 0.002849 0
"12493" 3650 32153256 6 1 NA NA
"12494" 3651 653630 6 1 NA NA
"12495" 3651 3366932 1 3 0.005018 0
"12496" 3651 12829523 7 3 0.002239 0
"12497" 3651 17860219 2 1 NA NA
"12498" 3651 36379799 8 1 NA NA
"12499" 3652 8181343 7 3 0.001642 0
"12500" 3652 24961358 1 3 0.003416 0
"12501" 3653 11097119 1 3 0.009553 0
"12502" 3654 16232388 1 3 0.002353 0
"12503" 3654 30183154 7 3 0.001187 0
"12504" 3655 5924228 2 2 NA NA
"12505" 3655 11049533 7 3 0.002964 0
"12506" 3655 19259659 1 3 0.011516 0
"12507" 3656 896140 7 3 0.003846 0
"12508" 3656 8916641 1 3 0.089098 0
"12509" 3657 19527975 7 3 0.009524 0
"12510" 3657 21523404 1 3 0.006469 0
"12511" 3657 24853830 2 1 NA NA
"12512" 3657 30515752 6 1 NA NA
"12513" 3657 34264904 8 1 NA NA
"12514" 3658 8228421 7 3 0.004296 0
"12515" 3658 9708777 2 1 NA NA
"12516" 3658 11635291 6 1 NA NA
"12517" 3658 23128748 8 1 NA NA
"12518" 3658 34084553 1 3 0.004742 0
"12519" 3659 17698470 2 2 NA NA
"12520" 3659 23905439 7 3 0.004819 0
"12521" 3659 24728248 1 3 0.003653 0
"12522" 3660 17179484 7 3 0.014912 0
"12523" 3660 19271155 1 3 0.005519 0
"12524" 3662 36055827 1 3 0.012027 0
"12525" 3663 11628705 6 1 NA NA
"12526" 3663 19289233 7 3 0.000758 0
"12527" 3663 20945673 8 1 NA NA
"12528" 3663 28318499 1 3 0.024272 0
"12529" 3664 1981951 7 3 0.009365 0
"12530" 3664 21235219 1 3 0.008753 0
"12531" 3665 15545959 1 3 0.001959 0
"12532" 3665 25703785 7 3 0.006385 0
"12533" 3666 24709766 1 3 1e-05 0
"12534" 3666 29846925 7 3 1e-05 0
"12535" 3668 5174169 7 3 0.000997 0
"12536" 3668 11340561 2 1 NA NA
"12537" 3668 17817630 8 1 NA NA
"12538" 3668 24169386 6 1 NA NA
"12539" 3668 29511493 1 3 0.003273 0
"12540" 3669 4029350 1 3 0.014925 0
"12541" 3669 4176668 2 1 NA NA
"12542" 3669 14992128 7 3 1e-05 0
"12543" 3670 436942 7 3 0.003708 0
"12544" 3670 14906940 1 3 0.004671 0
"12545" 3671 34634718 7 3 0.001857 0
"12546" 3671 35934928 1 3 0.006643 0
"12547" 3672 2235540 6 1 NA NA
"12548" 3672 12954862 7 3 0.005613 0
"12549" 3672 13811437 1 3 0.005908 0
"12550" 3672 34979065 8 1 NA NA
"12551" 3672 36401171 2 2 NA NA
"12552" 3673 4132872 7 3 0.078459 0
"12553" 3673 8683227 6 1 NA NA
"12554" 3673 19657255 8 1 NA NA
"12555" 3673 22502361 2 2 NA NA
"12556" 3673 25849445 1 3 0.090639 0
"12557" 3674 21247859 7 3 0.004781 0
"12558" 3674 26317619 2 2 NA NA
"12559" 3674 29055602 1 3 0.00413 0
"12560" 3674 30767908 8 1 NA NA
"12561" 3674 34747330 6 1 NA NA
"12562" 3675 6672509 7 3 1e-05 0
"12563" 3675 25366142 8 1 NA NA
"12564" 3675 28463055 6 1 NA NA
"12565" 3675 31212785 2 1 NA NA
"12566" 3675 34477183 1 3 0.004888 0
"12567" 3676 5879650 2 2 NA NA
"12568" 3676 17453815 1 3 0.007528 0
"12569" 3676 25738905 7 3 0.003084 0
"12570" 3677 5578098 1 3 0.03318 0
"12571" 3677 29349771 2 2 NA NA
"12572" 3677 34154066 7 3 0.028909 0
"12573" 3678 7334349 8 1 NA NA
"12574" 3678 19150765 7 1 NA NA
"12575" 3678 21793031 6 1 NA NA
"12576" 3678 28647658 2 1 NA NA
"12577" 3678 35315982 1 3 1e-05 0
"12578" 3679 32163177 1 3 0.011481 0
"12579" 3680 2432808 1 3 0.003086 0
"12580" 3680 10506779 7 3 0.009341 0
"12581" 3681 12146408 8 1 NA NA
"12582" 3681 13913351 1 3 0.005821 0
"12583" 3681 16152010 7 3 0.002718 0
"12584" 3681 29577915 6 1 NA NA
"12585" 3682 16232388 7 3 0.002008 0
"12586" 3682 32093996 1 3 0.003601 0
"12587" 3683 6303835 1 3 0.01327 0
"12588" 3683 15147118 2 2 NA NA
"12589" 3683 22998320 7 3 0.004844 0
"12590" 3684 3513382 2 2 NA NA
"12591" 3684 6786108 6 1 NA NA
"12592" 3684 11865847 7 3 0.002899 0
"12593" 3684 26508545 8 1 NA NA
"12594" 3684 35648243 1 3 0.005187 0
"12595" 3685 2823035 2 1 NA NA
"12596" 3685 7141084 1 3 1e-05 0
"12597" 3685 27514961 8 1 NA NA
"12598" 3685 31128350 6 1 NA NA
"12599" 3685 32918994 7 3 1e-05 0
"12600" 3686 4878688 8 1 NA NA
"12601" 3686 7863329 2 2 NA NA
"12602" 3686 9264691 7 1 NA NA
"12603" 3686 18053987 6 1 NA NA
"12604" 3686 27195914 1 3 0.002077 0
"12605" 3687 28070889 1 3 0.007012 0
"12606" 3689 6845287 1 3 0.016389 0
"12607" 3689 34346921 2 1 NA NA
"12608" 3689 35835354 7 3 0.007812 0
"12609" 3690 550054 2 2 NA NA
"12610" 3690 27473310 1 3 0.005228 0
"12611" 3690 33586049 7 3 0.006574 0
"12612" 3691 14365854 7 3 0.007965 0
"12613" 3691 25854105 1 3 0.009897 0
"12614" 3692 853449 8 1 NA NA
"12615" 3692 3160182 1 3 0.012135 0
"12616" 3692 3854823 2 1 NA NA
"12617" 3692 11753600 6 1 NA NA
"12618" 3692 33586049 7 3 0.003535 0
"12619" 3693 10085317 8 1 NA NA
"12620" 3693 19649071 1 3 0.00253 0
"12621" 3693 21789433 7 3 0.008258 0
"12622" 3693 28685226 6 1 NA NA
"12623" 3693 29316437 2 2 NA NA
"12624" 3694 17605979 6 1 NA NA
"12625" 3694 20186929 7 1 NA NA
"12626" 3694 20879776 8 1 NA NA
"12627" 3694 28702097 1 3 0.007544 0
"12628" 3695 5098366 7 3 0.002627 0
"12629" 3695 14511651 1 3 0.003189 0
"12630" 3696 7213362 6 1 NA NA
"12631" 3696 8821369 1 3 0.016518 0
"12632" 3696 19091364 8 1 NA NA
"12633" 3696 21905709 7 3 0.003075 0
"12634" 3696 34134494 2 2 NA NA
"12635" 3697 11088803 6 1 NA NA
"12636" 3697 13602411 7 3 0.007504 0
"12637" 3697 21688165 8 1 NA NA
"12638" 3697 22941650 1 3 0.006024 0
"12639" 3697 23952496 2 2 NA NA
"12640" 3698 2785073 1 3 0.00312 0
"12641" 3698 30854408 7 3 0.004644 0
"12642" 3698 36477327 2 2 NA NA
"12643" 3699 41891 1 3 0.004554 0
"12644" 3699 24123949 2 2 NA NA
"12645" 3699 36544114 7 3 0.00227 0
"12646" 3700 13402760 7 3 1e-05 0
"12647" 3700 14316538 2 1 NA NA
"12648" 3700 35620105 1 3 0.001869 0
"12649" 3701 15161241 1 3 0.005381 0
"12650" 3702 487400 7 3 0.001114 0
"12651" 3702 12097049 2 1 NA NA
"12652" 3702 25796230 8 1 NA NA
"12653" 3702 26706357 6 1 NA NA
"12654" 3702 27478313 1 3 0.002779 0
"12655" 3703 18492612 1 3 0.002465 0
"12656" 3703 30497913 7 3 0.001165 0
"12657" 3704 6718520 7 3 0.014823 0
"12658" 3704 6892762 1 3 0.013883 0
"12659" 3705 13485461 7 3 0.004206 0
"12660" 3705 19431132 1 3 0.013597 0
"12661" 3706 2954782 7 3 0.030978 0
"12662" 3706 5098366 1 3 0.004179 0
"12663" 3706 7193372 6 1 NA NA
"12664" 3706 20432788 8 1 NA NA
"12665" 3706 23657338 2 2 NA NA
"12666" 3707 6115044 1 3 0.024433 0
"12667" 3707 7802219 8 1 NA NA
"12668" 3707 21649152 7 3 0.003678 0
"12669" 3707 27445998 6 1 NA NA
"12670" 3707 29634808 2 1 NA NA
"12671" 3708 12473893 8 1 NA NA
"12672" 3708 18416278 6 1 NA NA
"12673" 3708 23599583 1 3 0.001882 0
"12674" 3708 27470448 2 1 NA NA
"12675" 3708 31604783 7 3 0.013647 0
"12676" 3709 8201972 1 3 0.008738 0
"12677" 3709 33982122 7 3 0.003233 0
"12678" 3710 20786777 1 3 0.008598 0
"12679" 3710 29015808 2 1 NA NA
"12680" 3711 12665812 7 3 0.009009 0
"12681" 3711 20651579 1 3 0.030516 0
"12682" 3712 32757277 7 3 0.012226 0
"12683" 3712 34720714 1 3 0.007356 0
"12684" 3714 5762859 7 1 NA NA
"12685" 3714 13696737 2 1 NA NA
"12686" 3714 24730749 8 1 NA NA
"12687" 3714 31921609 6 1 NA NA
"12688" 3714 32265469 1 3 1e-05 0
"12689" 3715 6115044 1 3 0.024353 0
"12690" 3715 9697756 6 1 NA NA
"12691" 3715 13805547 8 1 NA NA
"12692" 3715 21649152 7 3 0.003621 0
"12693" 3715 35728004 2 2 NA NA
"12694" 3716 11201332 7 3 0.001429 0
"12695" 3716 19518612 2 1 NA NA
"12696" 3716 35572624 1 3 0.002278 0
"12697" 3717 21272490 6 1 NA NA
"12698" 3717 23599583 1 3 0.002024 0
"12699" 3717 30497913 7 3 0.001398 0
"12700" 3717 31348032 8 1 NA NA
"12701" 3717 35975464 2 1 NA NA
"12702" 3718 9708393 7 3 0.006241 0
"12703" 3718 34169041 1 3 0.008863 0
"12704" 3719 11929760 2 2 NA NA
"12705" 3719 16437034 7 3 0.024688 0
"12706" 3719 27927411 1 3 0.005794 0
"12707" 3720 1307511 8 1 NA NA
"12708" 3720 6587846 6 1 NA NA
"12709" 3720 18110123 7 3 1e-05 0
"12710" 3720 18963037 2 1 NA NA
"12711" 3720 21485799 1 3 0.00436 0
"12712" 3721 20881011 6 1 NA NA
"12713" 3721 24612217 2 1 NA NA
"12714" 3721 24758498 7 3 0.000416 0
"12715" 3721 30946722 8 1 NA NA
"12716" 3721 34349082 1 3 0.002097 0
"12717" 3722 17579501 1 3 0.006327 0
"12718" 3722 35598604 7 3 0.00544 0
"12719" 3723 2866817 7 3 0.002139 0
"12720" 3723 4429937 2 2 NA NA
"12721" 3723 5149960 6 1 NA NA
"12722" 3723 25295439 1 3 0.014599 0
"12723" 3723 31396609 8 1 NA NA
"12724" 3724 17313136 1 3 1e-05 0
"12725" 3725 8300815 2 1 NA NA
"12726" 3725 11063799 1 3 0.022288 0
"12727" 3725 23905439 7 3 0.036923 0
"12728" 3726 28678896 7 3 0.0046 0
"12729" 3726 29999281 2 1 NA NA
"12730" 3726 32137306 1 3 0.008787 0
"12731" 3727 2025396 7 3 0.007032 0
"12732" 3727 26820880 2 1 NA NA
"12733" 3727 30962525 1 3 0.01849 0
"12734" 3728 3495220 1 3 0.011564 0
"12735" 3728 6162905 6 1 NA NA
"12736" 3728 12281524 8 1 NA NA
"12737" 3728 32447095 7 3 0.00544 0
"12738" 3729 11025195 2 2 NA NA
"12739" 3729 13392604 8 1 NA NA
"12740" 3729 25738905 7 3 0.002558 0
"12741" 3729 29677960 1 3 0.006156 0
"12742" 3729 34282826 6 1 NA NA
"12743" 3730 1531871 6 2 NA NA
"12744" 3730 6229282 8 1 NA NA
"12745" 3730 6658511 2 1 NA NA
"12746" 3730 14599770 7 3 0.002797 0
"12747" 3730 17676493 1 3 0.036949 0
"12748" 3731 5186336 1 3 0.004683 0
"12749" 3731 6430949 8 1 NA NA
"12750" 3731 13309339 6 1 NA NA
"12751" 3731 22428922 7 3 0.000568 0
"12752" 3731 35453877 2 2 NA NA
"12753" 3732 1391601 6 1 NA NA
"12754" 3732 3955690 2 2 NA NA
"12755" 3732 4029850 8 1 NA NA
"12756" 3732 25208619 7 1 NA NA
"12757" 3732 26686149 1 3 0.000867 0
"12758" 3733 12582555 8 1 NA NA
"12759" 3733 21269132 1 3 0.075823 0
"12760" 3733 26635527 6 1 NA NA
"12761" 3733 34007415 2 1 NA NA
"12762" 3733 36299637 7 1 NA NA
"12763" 3734 17714178 2 1 NA NA
"12764" 3734 17961748 6 1 NA NA
"12765" 3734 22226243 8 1 NA NA
"12766" 3734 22435497 1 3 0.006055 0
"12767" 3734 36433441 7 3 0.004292 0
"12768" 3735 2146704 6 1 NA NA
"12769" 3735 6150064 1 3 0.001295 0
"12770" 3735 11385449 2 1 NA NA
"12771" 3735 26113745 7 3 1e-05 0
"12772" 3735 32309261 8 1 NA NA
"12773" 3736 4889352 1 3 0.001933 0
"12774" 3736 16622940 7 3 0.001263 0
"12775" 3736 36359448 2 1 NA NA
"12776" 3737 32093996 1 3 0.003522 0
"12777" 3737 36544114 7 3 0.001882 0
"12778" 3738 5063015 1 3 0.007684 0
"12779" 3739 35313211 7 3 0.002105 0
"12780" 3739 36536965 1 3 0.005102 0
"12781" 3740 270895 2 1 NA NA
"12782" 3740 3525476 7 1 NA NA
"12783" 3740 10908628 6 1 NA NA
"12784" 3740 26392574 1 3 0.007301 0
"12785" 3740 28328780 8 1 NA NA
"12786" 3741 28252070 7 3 0.003182 0
"12787" 3741 33055267 1 3 0.014476 0
"12788" 3743 6243946 7 3 0.007831 0
"12789" 3743 32319578 1 3 0.008934 0
"12790" 3744 20294464 1 3 0.001681 0
"12791" 3744 23453488 8 1 NA NA
"12792" 3744 27340488 6 1 NA NA
"12793" 3744 29686806 7 3 0.002166 0
"12794" 3744 36305818 2 1 NA NA
"12795" 3745 2995962 6 1 NA NA
"12796" 3745 8228421 1 3 0.005562 0
"12797" 3745 9290015 2 1 NA NA
"12798" 3745 29793656 7 3 0.002673 0
"12799" 3745 35613286 8 1 NA NA
"12800" 3746 1853932 2 2 NA NA
"12801" 3746 13026050 7 3 0.000648 0
"12802" 3746 36123655 1 3 0.001707 0
"12803" 3747 4779454 1 3 0.001004 0
"12804" 3747 6072384 6 1 NA NA
"12805" 3747 14654842 8 1 NA NA
"12806" 3747 21509636 2 1 NA NA
"12807" 3747 29574091 7 3 0.000258 0
"12808" 3748 4056014 6 1 NA NA
"12809" 3748 5262284 8 1 NA NA
"12810" 3748 12883206 7 3 0.000435 0
"12811" 3748 14207907 1 3 0.012656 0
"12812" 3748 34123254 2 2 NA NA
"12813" 3749 1051181 2 1 NA NA
"12814" 3749 2314331 1 3 0.014119 0
"12815" 3749 9257093 6 1 NA NA
"12816" 3749 28533350 7 1 NA NA
"12817" 3749 34660505 8 1 NA NA
"12818" 3750 830152 1 3 0.004316 0
"12819" 3750 5240072 8 1 NA NA
"12820" 3750 21671536 7 3 0.002666 0
"12821" 3750 25396095 2 1 NA NA
"12822" 3750 36278733 6 1 NA NA
"12823" 3751 376410 2 2 NA NA
"12824" 3751 7109595 8 1 NA NA
"12825" 3751 11420553 6 1 NA NA
"12826" 3751 14546455 7 3 0.003969 0
"12827" 3751 16387992 1 3 0.008794 0
