"SearchID" "AdID" "Position" "ObjectType" "HistCTR" "IsClick"
"4016" 1187 9977158 1 3 0.010713 0
"4017" 1187 15018984 7 3 0.005295 0
"4018" 1187 16389787 8 1 NA NA
"4019" 1187 33909648 6 1 NA NA
"4020" 1188 4328609 1 3 1e-05 0
"4021" 1188 12383329 2 1 NA NA
"4022" 1188 19658134 7 1 NA NA
"4023" 1188 21634818 6 1 NA NA
"4024" 1188 28790755 8 1 NA NA
"4025" 1189 7101327 1 3 1e-05 0
"4026" 1189 22266974 7 1 NA NA
"4027" 1189 29341377 2 1 NA NA
"4028" 1189 31291978 6 1 NA NA
"4029" 1189 36445135 8 1 NA NA
"4030" 1190 13070423 1 3 0.041584 0
"4031" 1190 13589104 7 3 0.022735 0
"4032" 1192 13530350 2 2 NA NA
"4033" 1192 24476599 1 3 0.003838 0
"4034" 1193 1999844 1 3 0.001838 0
"4035" 1193 3634313 6 1 NA NA
"4036" 1193 3715609 8 1 NA NA
"4037" 1193 7371308 2 2 NA NA
"4038" 1193 33580701 7 3 0.007739 1
"4039" 1194 22428526 7 3 0.001621 0
"4040" 1194 30490751 2 2 NA NA
"4041" 1194 32093996 1 3 0.003298 0
"4042" 1195 2207876 2 1 NA NA
"4043" 1195 7248624 7 1 NA NA
"4044" 1195 26342162 1 3 0.008671 0
"4045" 1195 30540643 8 1 NA NA
"4046" 1195 32972793 6 1 NA NA
"4047" 1196 647414 7 3 0.001032 0
"4048" 1196 970559 6 1 NA NA
"4049" 1196 15564530 2 2 NA NA
"4050" 1196 33147876 8 1 NA NA
"4051" 1196 35459370 1 3 0.002441 0
"4052" 1197 8574651 7 3 0.005978 0
"4053" 1197 18286491 2 1 NA NA
"4054" 1197 26166966 1 3 0.000578 0
"4055" 1198 6835398 2 2 NA NA
"4056" 1198 14207907 7 3 0.006512 0
"4057" 1198 25295439 1 3 0.022072 0
"4058" 1199 7229560 6 1 NA NA
"4059" 1199 15133904 2 2 NA NA
"4060" 1199 17050459 8 1 NA NA
"4061" 1199 24728248 1 3 0.003317 0
"4062" 1199 29295367 7 3 0.000442 0
"4063" 1200 1686315 2 1 NA NA
"4064" 1200 18425979 8 1 NA NA
"4065" 1200 21426110 1 3 0.003447 0
"4066" 1200 23827076 7 3 0.007547 0
"4067" 1200 34039603 6 1 NA NA
"4068" 1201 12392424 8 1 NA NA
"4069" 1201 13634247 6 1 NA NA
"4070" 1201 24728248 1 3 0.00447 0
"4071" 1201 29295367 7 3 0.000811 0
"4072" 1201 35424905 2 2 NA NA
"4073" 1202 29677960 7 3 0.006032 0
"4074" 1202 35933632 1 3 0.045094 0
"4075" 1203 11086325 2 1 NA NA
"4076" 1203 27066122 1 3 0.008671 0
"4077" 1204 14610991 7 3 0.002332 0
"4078" 1204 18461219 8 1 NA NA
"4079" 1204 20213403 2 2 NA NA
"4080" 1204 28820465 6 1 NA NA
"4081" 1204 30662749 1 3 0.029701 0
"4082" 1205 873338 6 1 NA NA
"4083" 1205 3419151 8 1 NA NA
"4084" 1205 7782673 7 1 NA NA
"4085" 1205 29290269 1 3 0.007588 0
"4086" 1206 3250623 8 1 NA NA
"4087" 1206 10068723 6 1 NA NA
"4088" 1206 21877639 7 3 0.004081 0
"4089" 1206 27674555 2 1 NA NA
"4090" 1206 32556381 1 3 0.006419 0
"4091" 1208 8672228 8 1 NA NA
"4092" 1208 9833573 6 1 NA NA
"4093" 1208 24988438 2 2 NA NA
"4094" 1208 29295367 7 3 0.000716 0
"4095" 1208 33085217 1 3 0.00586 0
"4096" 1209 19080720 1 3 0.001259 0
"4097" 1209 22884453 7 3 0.022651 0
"4098" 1209 31728153 2 2 NA NA
"4099" 1210 107320 6 1 NA NA
"4100" 1210 15931437 2 2 NA NA
"4101" 1210 25060101 1 3 0.003002 0
"4102" 1210 28591143 7 3 0.002018 0
"4103" 1210 31861304 8 1 NA NA
"4104" 1211 3090973 7 3 0.005877 0
"4105" 1211 5006327 6 1 NA NA
"4106" 1211 12696146 8 1 NA NA
"4107" 1211 26414148 1 3 0.017372 0
"4108" 1211 34311305 2 1 NA NA
"4109" 1212 15860956 7 3 0.002792 0
"4110" 1212 27188918 1 3 0.009454 0
"4111" 1213 19034322 2 2 NA NA
"4112" 1213 21426110 7 3 0.003823 0
"4113" 1213 32545157 1 3 0.001726 0
"4114" 1214 4795246 8 1 NA NA
"4115" 1214 8188975 2 1 NA NA
"4116" 1214 12464980 7 3 0.005215 0
"4117" 1214 22559145 6 1 NA NA
"4118" 1214 24438982 1 3 0.009166 0
"4119" 1215 24159761 1 3 1e-05 0
"4120" 1216 1760681 6 1 NA NA
"4121" 1216 12204492 1 3 0.002538 0
"4122" 1216 13579569 8 1 NA NA
"4123" 1216 14432184 2 1 NA NA
"4124" 1216 17517990 7 3 0.021791 0
"4125" 1217 20883376 7 3 0.041266 0
"4126" 1217 25211319 1 3 0.034652 0
"4127" 1218 24822583 1 3 0.005479 0
"4128" 1219 2899993 1 3 0.004085 0
"4129" 1219 14308281 2 1 NA NA
"4130" 1219 34514394 7 3 0.011623 0
"4131" 1220 34939915 7 3 0.009901 0
"4132" 1220 35098959 2 2 NA NA
"4133" 1220 35310145 1 3 0.019971 0
"4134" 1221 3408441 7 3 0.006803 0
"4135" 1221 10987434 1 3 0.012294 0
"4136" 1221 23640402 8 1 NA NA
"4137" 1221 35400169 2 2 NA NA
"4138" 1221 36523341 6 1 NA NA
"4139" 1222 12997532 2 2 NA NA
"4140" 1222 29264078 6 1 NA NA
"4141" 1222 31171838 7 3 1e-05 0
"4142" 1222 32095848 1 3 0.016564 0
"4143" 1222 34757998 8 1 NA NA
"4144" 1223 4929183 7 3 1e-05 0
"4145" 1223 10871403 1 3 0.007055 0
"4146" 1223 12845956 2 2 NA NA
"4147" 1224 4866618 8 1 NA NA
"4148" 1224 8037427 1 3 0.017361 0
"4149" 1224 18880938 2 2 NA NA
"4150" 1224 24134743 7 3 0.014877 0
"4151" 1224 26006246 6 1 NA NA
"4152" 1225 2293517 6 1 NA NA
"4153" 1225 3613466 2 2 NA NA
"4154" 1225 32093996 7 3 0.003217 0
"4155" 1225 33996937 8 1 NA NA
"4156" 1225 35209564 1 3 0.003061 0
"4157" 1226 12883206 1 3 0.001307 0
"4158" 1226 22151900 7 3 0.004837 0
"4159" 1226 25200054 2 2 NA NA
"4160" 1227 9743537 1 3 0.003297 0
"4161" 1227 28883088 7 3 0.000902 0
"4162" 1228 13216123 6 1 NA NA
"4163" 1228 14566841 2 1 NA NA
"4164" 1228 16668604 1 3 0.001953 0
"4165" 1228 17676493 7 3 0.001304 0
"4166" 1228 19330735 8 1 NA NA
"4167" 1229 8499111 7 3 0.006051 0
"4168" 1229 27684629 1 3 0.009319 0
"4169" 1230 6892762 7 3 0.01074 0
"4170" 1230 15943317 1 3 0.003377 0
"4171" 1232 899383 2 1 NA NA
"4172" 1232 2861946 1 3 0.004002 0
"4173" 1232 6602789 7 1 NA NA
"4174" 1232 24089241 8 1 NA NA
"4175" 1232 32464916 6 1 NA NA
"4176" 1233 14207907 1 3 0.010146 0
"4177" 1233 26307723 7 3 0.005129 0
"4178" 1234 896140 7 3 0.015323 0
"4179" 1234 19775191 2 1 NA NA
"4180" 1234 25832516 1 3 0.054339 0
"4181" 1235 9135299 2 1 NA NA
"4182" 1235 12676055 6 1 NA NA
"4183" 1235 14516630 1 3 0.001502 0
"4184" 1235 14722558 8 1 NA NA
"4185" 1235 18570009 7 1 NA NA
"4186" 1236 2494596 6 1 NA NA
"4187" 1236 7058145 8 1 NA NA
"4188" 1236 12764324 7 3 0.007997 0
"4189" 1236 19667465 1 3 0.003258 0
"4190" 1237 12210655 7 3 0.003621 0
"4191" 1237 31155753 1 3 0.001408 0
"4192" 1238 15147110 6 1 NA NA
"4193" 1238 19570379 8 1 NA NA
"4194" 1238 20122498 7 1 NA NA
"4195" 1238 23418042 1 3 0.003284 0
"4196" 1238 23617715 2 1 NA NA
"4197" 1239 6110918 7 3 0.011548 0
"4198" 1239 31604783 1 3 0.011155 0
"4199" 1240 8504611 7 3 0.010082 0
"4200" 1240 23185427 8 1 NA NA
"4201" 1240 24187019 1 3 0.006728 0
"4202" 1240 28573530 6 1 NA NA
"4203" 1242 10398091 6 1 NA NA
"4204" 1242 31054922 7 3 0.000544 0
"4205" 1242 31739241 1 3 0.029308 0
"4206" 1242 32502415 2 1 NA NA
"4207" 1242 36353960 8 1 NA NA
"4208" 1243 7012881 6 1 NA NA
"4209" 1243 13273290 1 3 0.011215 0
"4210" 1243 14193810 2 1 NA NA
"4211" 1243 20734124 8 1 NA NA
"4212" 1243 30790315 7 3 0.003032 0
"4213" 1244 26356047 1 3 0.037681 0
"4214" 1244 30711797 2 1 NA NA
"4215" 1245 14281078 1 3 0.002597 0
"4216" 1245 20760001 7 3 0.033231 0
"4217" 1246 5959316 2 1 NA NA
"4218" 1246 26598599 1 3 0.017191 0
"4219" 1247 775802 1 3 0.000213 0
"4220" 1247 9993927 6 1 NA NA
"4221" 1247 11031359 8 1 NA NA
"4222" 1247 14551348 2 2 NA NA
"4223" 1247 17024918 7 1 NA NA
"4224" 1248 25631080 7 3 0.005213 0
"4225" 1248 30834712 1 3 0.006584 0
"4226" 1249 18720110 8 1 NA NA
"4227" 1249 21299750 2 1 NA NA
"4228" 1249 22968355 1 3 0.010085 0
"4229" 1249 31679831 7 3 0.003519 0
"4230" 1249 36750052 6 1 NA NA
"4231" 1250 5078058 2 2 NA NA
"4232" 1250 6813242 1 3 0.027009 0
"4233" 1251 2621226 6 1 NA NA
"4234" 1251 11905173 8 1 NA NA
"4235" 1251 25738905 7 3 0.003391 0
"4236" 1251 35598604 1 3 0.013957 0
"4237" 1252 1546121 2 2 NA NA
"4238" 1252 19417025 1 3 0.015551 0
"4239" 1252 21289513 8 1 NA NA
"4240" 1252 28469336 7 3 0.005129 0
"4241" 1252 30156081 6 1 NA NA
"4242" 1253 5482611 1 3 0.006297 0
"4243" 1253 7689583 7 1 NA NA
"4244" 1253 9661422 8 1 NA NA
"4245" 1253 17155009 6 1 NA NA
"4246" 1253 28207662 2 1 NA NA
"4247" 1254 3005609 7 1 NA NA
"4248" 1254 12756283 6 1 NA NA
"4249" 1254 24291719 1 3 0.004443 0
"4250" 1254 26691190 8 1 NA NA
"4251" 1256 1659261 1 3 0.003397 0
"4252" 1256 14880485 7 3 0.001012 0
"4253" 1256 18157598 2 2 NA NA
"4254" 1256 19131028 8 1 NA NA
"4255" 1256 27503621 6 1 NA NA
"4256" 1257 24626886 1 3 0.010972 0
"4257" 1257 29511484 2 1 NA NA
"4258" 1258 11638472 1 3 0.002177 0
"4259" 1258 36441454 7 3 0.000862 0
"4260" 1259 4446053 8 1 NA NA
"4261" 1259 10207727 2 1 NA NA
"4262" 1259 12029220 1 3 0.018519 0
"4263" 1259 28500409 7 1 NA NA
"4264" 1259 30417212 6 1 NA NA
"4265" 1260 14510622 7 3 0.002331 0
"4266" 1260 36692918 1 3 0.007704 0
"4267" 1261 24835691 1 3 0.017843 0
"4268" 1261 30506265 2 2 NA NA
"4269" 1262 5246303 7 3 0.010111 0
"4270" 1262 10711458 1 3 0.005596 0
"4271" 1262 22450486 8 1 NA NA
"4272" 1262 36097486 6 1 NA NA
"4273" 1263 1634797 7 3 0.008523 0
"4274" 1263 4594495 2 2 NA NA
"4275" 1263 18977025 6 1 NA NA
"4276" 1263 26604729 1 3 0.023346 0
"4277" 1263 34465576 8 1 NA NA
"4278" 1264 17602804 1 3 0.006462 0
"4279" 1264 36161569 7 3 0.00864 0
"4280" 1265 17579501 1 3 0.007297 0
"4281" 1265 18521947 8 1 NA NA
"4282" 1265 24721854 7 3 0.005746 0
"4283" 1265 26873275 6 1 NA NA
"4284" 1266 4424013 6 1 NA NA
"4285" 1266 6718520 1 3 0.008778 0
"4286" 1266 18153476 2 1 NA NA
"4287" 1266 19443927 7 3 0.008361 0
"4288" 1266 22166038 8 1 NA NA
"4289" 1267 24072064 1 3 0.03104 0
"4290" 1267 30133255 7 3 0.011236 0
"4291" 1268 5550632 8 1 NA NA
"4292" 1268 8406116 1 3 0.004065 0
"4293" 1268 22467734 6 1 NA NA
"4294" 1268 25391600 2 1 NA NA
"4295" 1268 33723052 7 3 0.002204 0
"4296" 1269 8146738 8 1 NA NA
"4297" 1269 14605011 7 1 NA NA
"4298" 1269 16587662 1 3 0.001542 0
"4299" 1269 26222353 6 1 NA NA
"4300" 1269 26695987 2 2 NA NA
"4301" 1270 4999186 6 1 NA NA
"4302" 1270 15047801 2 1 NA NA
"4303" 1270 17453815 1 3 0.009254 0
"4304" 1270 23730488 8 1 NA NA
"4305" 1270 36798325 7 3 0.004443 1
"4306" 1271 5343269 1 3 0.027429 0
"4307" 1271 18270463 7 3 0.010531 0
"4308" 1271 34290622 2 2 NA NA
"4309" 1272 1447287 7 3 1e-05 0
"4310" 1272 33575133 1 3 0.002632 0
"4311" 1273 7730402 7 3 0.00293 0
"4312" 1273 28778120 1 3 0.006356 0
"4313" 1274 2999002 1 3 0.035329 0
"4314" 1274 16009437 6 1 NA NA
"4315" 1274 16037900 7 3 0.026063 0
"4316" 1274 33338371 8 1 NA NA
"4317" 1276 13697472 1 3 0.002329 0
"4318" 1276 20328103 7 3 0.006784 0
"4319" 1277 7402856 8 1 NA NA
"4320" 1277 7524674 6 1 NA NA
"4321" 1277 7577245 7 3 0.016558 0
"4322" 1277 23356508 1 3 0.098332 0
"4323" 1277 34199875 2 2 NA NA
"4324" 1278 1233376 7 1 NA NA
"4325" 1278 4940717 8 1 NA NA
"4326" 1278 8738373 2 1 NA NA
"4327" 1278 24930254 6 1 NA NA
"4328" 1278 26392574 1 3 0.01439 0
"4329" 1279 2222435 6 1 NA NA
"4330" 1279 20988845 7 3 0.006665 0
"4331" 1279 23183712 2 1 NA NA
"4332" 1279 26089998 1 3 0.005583 0
"4333" 1279 30883121 8 1 NA NA
"4334" 1280 1544947 6 1 NA NA
"4335" 1280 12640981 1 3 0.006596 0
"4336" 1280 16857760 7 1 NA NA
"4337" 1280 25332067 8 1 NA NA
"4338" 1281 13570419 1 3 0.004812 0
"4339" 1281 13759568 2 1 NA NA
"4340" 1281 16357135 8 1 NA NA
"4341" 1281 22593210 7 1 NA NA
"4342" 1281 30220707 6 1 NA NA
"4343" 1282 23495382 2 2 NA NA
"4344" 1282 33593781 1 3 0.014525 0
"4345" 1283 925774 7 3 0.001406 0
"4346" 1283 4926699 2 1 NA NA
"4347" 1283 18926316 6 1 NA NA
"4348" 1283 22170801 8 1 NA NA
"4349" 1283 29800656 1 3 0.001072 0
"4350" 1285 4807886 1 3 0.009957 0
"4351" 1285 11049533 7 3 0.020639 0
"4352" 1285 14203619 8 1 NA NA
"4353" 1285 14871204 2 1 NA NA
"4354" 1285 23504967 6 1 NA NA
"4355" 1286 27927411 7 3 0.002815 0
"4356" 1286 28719243 1 3 0.037149 0
"4357" 1287 4082721 1 3 1e-05 0
"4358" 1287 9805897 8 1 NA NA
"4359" 1287 14308362 2 1 NA NA
"4360" 1287 27236882 7 1 NA NA
"4361" 1287 28096079 6 1 NA NA
"4362" 1288 14631030 1 3 0.008703 0
"4363" 1289 10372712 6 1 NA NA
"4364" 1289 12174480 8 1 NA NA
"4365" 1289 20995329 7 3 0.000781 0
"4366" 1289 27275713 1 3 0.00308 0
"4367" 1289 28288251 2 1 NA NA
"4368" 1290 20095258 2 1 NA NA
"4369" 1290 21247859 1 3 0.004411 0
"4370" 1291 6511218 1 3 0.026621 0
"4371" 1291 10987434 7 3 0.008963 0
"4372" 1291 16795496 2 2 NA NA
"4373" 1292 22901504 7 3 0.002411 0
"4374" 1292 28477160 2 1 NA NA
"4375" 1292 33940616 1 3 0.018454 1
"4376" 1293 29904172 1 3 0.015619 0
"4377" 1294 18746436 7 3 0.001628 0
"4378" 1294 23556463 2 2 NA NA
"4379" 1294 30183154 1 3 0.00229 0
"4380" 1295 1029231 2 2 NA NA
"4381" 1295 9985435 1 3 0.003714 0
"4382" 1295 14266862 8 1 NA NA
"4383" 1295 17961711 7 3 0.000576 0
"4384" 1295 21006154 6 1 NA NA
"4385" 1296 11020220 1 3 0.040931 0
"4386" 1296 12562211 8 1 NA NA
"4387" 1296 17886716 6 1 NA NA
"4388" 1296 19057620 7 1 NA NA
"4389" 1296 28134006 2 2 NA NA
"4390" 1297 1690889 7 3 0.002613 0
"4391" 1297 28225258 1 3 0.002503 0
"4392" 1298 4009297 7 3 0.004415 0
"4393" 1298 8074032 6 1 NA NA
"4394" 1298 11494885 2 1 NA NA
"4395" 1298 27866475 1 3 0.07389 0
"4396" 1298 34305707 8 1 NA NA
"4397" 1299 17983265 1 3 0.004703 0
"4398" 1299 31308676 2 1 NA NA
"4399" 1299 34105752 7 3 0.001282 0
"4400" 1300 14307167 7 3 0.002309 0
"4401" 1300 24989180 1 3 0.005455 0
"4402" 1301 18568894 2 2 NA NA
"4403" 1301 33066713 1 3 0.009062 0
"4404" 1302 4492283 6 1 NA NA
"4405" 1302 23915808 7 3 0.002299 0
"4406" 1302 25253118 1 3 0.002293 0
"4407" 1302 28599875 2 1 NA NA
"4408" 1302 29055409 8 1 NA NA
"4409" 1303 4347289 8 1 NA NA
"4410" 1303 5513901 1 3 0.001353 0
"4411" 1303 22709442 2 1 NA NA
"4412" 1303 24725268 6 1 NA NA
"4413" 1303 29787672 7 3 0.003508 0
"4414" 1304 356178 6 1 NA NA
"4415" 1304 5175616 8 1 NA NA
"4416" 1304 26939646 7 1 NA NA
"4417" 1304 28361477 1 3 0.013135 0
"4418" 1304 29633338 2 2 NA NA
"4419" 1305 4641907 2 1 NA NA
"4420" 1305 5160325 8 1 NA NA
"4421" 1305 16799883 1 3 0.00188 0
"4422" 1305 27537321 7 1 NA NA
"4423" 1305 28391989 6 1 NA NA
"4424" 1306 19296443 1 3 0.007852 0
"4425" 1306 36218898 7 3 0.002737 0
"4426" 1307 558670 2 1 NA NA
"4427" 1307 12132181 1 3 0.006849 0
"4428" 1307 14502996 6 1 NA NA
"4429" 1307 31600639 7 3 0.00313 0
"4430" 1307 36810247 8 1 NA NA
"4431" 1308 21092595 1 3 0.016447 0
"4432" 1308 22477331 6 1 NA NA
"4433" 1308 23008631 8 1 NA NA
"4434" 1308 30592685 2 1 NA NA
"4435" 1308 33121546 7 1 NA NA
"4436" 1309 2097944 8 1 NA NA
"4437" 1309 3750098 7 1 NA NA
"4438" 1309 18964068 6 1 NA NA
"4439" 1309 23653177 2 1 NA NA
"4440" 1309 28311799 1 3 0.00091 0
"4441" 1310 18158189 1 3 0.005892 0
"4442" 1310 18566442 6 1 NA NA
"4443" 1310 21570332 7 3 0.002725 0
"4444" 1310 22923419 8 1 NA NA
"4445" 1311 8420508 6 1 NA NA
"4446" 1311 14607305 1 3 0.004704 0
"4447" 1311 17517990 7 3 0.021791 0
"4448" 1311 30172120 2 2 NA NA
"4449" 1311 32205845 8 1 NA NA
"4450" 1312 22364233 1 3 0.053474 0
"4451" 1312 34602880 7 3 0.03137 0
"4452" 1313 105119 2 1 NA NA
"4453" 1313 6115044 1 3 0.021141 0
"4454" 1313 10178767 6 1 NA NA
"4455" 1313 13485461 7 3 0.004644 0
"4456" 1313 21289122 8 1 NA NA
"4457" 1314 6418667 6 1 NA NA
"4458" 1314 11899482 1 3 0.009434 0
"4459" 1314 13507944 2 1 NA NA
"4460" 1314 14686075 7 1 NA NA
"4461" 1314 23690967 8 1 NA NA
"4462" 1315 5954502 6 1 NA NA
"4463" 1315 7858886 2 2 NA NA
"4464" 1315 7866040 1 3 0.002459 0
"4465" 1315 22968355 7 3 0.005211 0
"4466" 1315 23651061 8 1 NA NA
"4467" 1316 7083204 8 1 NA NA
"4468" 1316 10287753 6 1 NA NA
"4469" 1316 17594095 2 2 NA NA
"4470" 1316 24156702 1 3 0.041266 0
"4471" 1316 24438982 7 3 0.007816 0
"4472" 1317 13568666 2 2 NA NA
"4473" 1317 14893336 7 3 0.003143 0
"4474" 1317 16904117 1 3 0.003328 0
"4475" 1318 5066039 1 3 0.016661 0
"4476" 1318 20994264 7 1 NA NA
"4477" 1318 29515459 2 2 NA NA
"4478" 1318 35968659 8 1 NA NA
"4479" 1318 36730313 6 1 NA NA
"4480" 1319 13036302 7 3 0.005931 0
"4481" 1319 27848090 1 3 0.002938 0
"4482" 1320 1558253 7 3 0.003615 0
"4483" 1320 5934253 6 1 NA NA
"4484" 1320 19529301 8 1 NA NA
"4485" 1320 28070889 1 3 0.00847 0
"4486" 1320 29589140 2 1 NA NA
"4487" 1321 36059673 1 3 0.01587 0
"4488" 1322 16841440 6 1 NA NA
"4489" 1322 17070658 2 2 NA NA
"4490" 1322 20058023 7 3 0.005388 0
"4491" 1322 27949654 1 3 0.00599 0
"4492" 1322 29164866 8 1 NA NA
"4493" 1323 2246520 7 1 NA NA
"4494" 1323 6587761 2 1 NA NA
"4495" 1323 12251407 8 1 NA NA
"4496" 1323 24598193 1 3 0.045198 0
"4497" 1323 28589498 6 1 NA NA
"4498" 1324 3240731 7 3 0.003723 0
"4499" 1324 13349446 1 3 0.001883 0
"4500" 1326 7332148 1 3 0.017043 0
"4501" 1326 10987434 7 3 0.011605 0
"4502" 1326 16795496 2 2 NA NA
"4503" 1326 23617407 8 1 NA NA
"4504" 1326 36286117 6 1 NA NA
"4505" 1327 2074214 1 3 0.011494 0
"4506" 1327 8510271 6 1 NA NA
"4507" 1327 13950999 2 2 NA NA
"4508" 1327 18057647 8 1 NA NA
"4509" 1327 20494875 7 3 0.004546 0
"4510" 1328 6450894 8 1 NA NA
"4511" 1328 7481581 7 3 0.002315 0
"4512" 1328 8630424 1 3 0.004489 0
"4513" 1328 23584709 6 1 NA NA
"4514" 1328 24158241 2 1 NA NA
"4515" 1329 10941025 2 2 NA NA
"4516" 1329 14511651 1 3 0.00312 0
"4517" 1329 15798226 7 3 0.006369 0
"4518" 1330 2891720 1 3 0.006268 0
"4519" 1330 17259711 7 3 0.00072 0
"4520" 1332 756356 1 3 0.004032 0
"4521" 1332 4766986 7 1 NA NA
"4522" 1332 7052320 6 1 NA NA
"4523" 1332 28235597 2 2 NA NA
"4524" 1332 31783197 8 1 NA NA
"4525" 1333 6813242 1 3 0.010786 0
"4526" 1333 19969325 2 1 NA NA
"4527" 1334 9920911 1 3 0.045343 0
"4528" 1334 27927411 7 3 0.002395 0
"4529" 1335 31919363 1 3 0.019305 0
"4530" 1335 33333291 2 2 NA NA
"4531" 1336 896140 7 3 0.005369 0
"4532" 1336 1690889 1 3 0.041266 0
"4533" 1336 22874091 2 2 NA NA
"4534" 1337 11362281 1 3 0.007009 0
"4535" 1337 24330187 7 3 0.006224 0
"4536" 1338 846837 6 2 NA NA
"4537" 1338 9820837 8 1 NA NA
"4538" 1338 13444496 1 3 0.007463 0
"4539" 1338 15269063 2 2 NA NA
"4540" 1338 23762984 7 3 0.011235 0
"4541" 1339 6720757 1 3 0.001233 0
"4542" 1339 13026050 7 3 0.000715 0
"4543" 1339 19256832 2 2 NA NA
"4544" 1340 20494875 1 3 0.004178 0
"4545" 1340 26410398 7 3 0.001313 0
"4546" 1341 9854111 6 1 NA NA
"4547" 1341 11530736 8 1 NA NA
"4548" 1341 16567640 1 3 1e-05 0
"4549" 1341 20011138 2 1 NA NA
"4550" 1341 30935814 7 1 NA NA
"4551" 1342 3110653 2 1 NA NA
"4552" 1342 14142705 1 3 0.000784 0
"4553" 1343 5769505 1 3 0.003371 0
"4554" 1343 5887455 8 1 NA NA
"4555" 1343 25769381 7 3 0.003216 0
"4556" 1343 26566344 2 1 NA NA
"4557" 1343 27976663 6 1 NA NA
"4558" 1344 375018 1 3 0.032258 0
"4559" 1344 16434910 2 1 NA NA
"4560" 1344 17929457 7 3 0.000814 0
"4561" 1344 21075878 6 1 NA NA
"4562" 1344 33249642 8 1 NA NA
"4563" 1345 11049533 7 3 0.001045 0
"4564" 1345 25956158 2 1 NA NA
"4565" 1345 26307723 1 3 0.01106 0
"4566" 1346 170730 1 3 0.013501 0
"4567" 1346 564228 8 1 NA NA
"4568" 1346 27341234 2 1 NA NA
"4569" 1346 27967259 6 1 NA NA
"4570" 1346 30792442 7 3 0.020258 0
"4571" 1347 2861946 7 3 0.003614 0
"4572" 1347 22067752 1 3 0.009875 0
"4573" 1348 4801182 7 3 0.041266 0
"4574" 1348 29735632 1 3 0.059394 0
"4575" 1348 33340099 2 2 NA NA
"4576" 1349 4801182 7 3 0.004495 0
"4577" 1349 12985978 1 3 0.005364 0
"4578" 1349 31359425 2 2 NA NA
"4579" 1350 7866040 7 3 0.001311 0
"4580" 1350 12717369 6 1 NA NA
"4581" 1350 16024858 8 1 NA NA
"4582" 1350 16928943 1 3 0.012085 0
"4583" 1350 31854357 2 1 NA NA
"4584" 1351 2899374 7 1 NA NA
"4585" 1351 10992143 2 1 NA NA
"4586" 1351 19660366 8 1 NA NA
"4587" 1351 20846684 1 3 0.007065 0
"4588" 1351 27761163 6 1 NA NA
"4589" 1352 8456419 1 3 0.005231 0
"4590" 1352 32370130 7 3 0.001401 0
"4591" 1353 2013787 2 2 NA NA
"4592" 1353 2891720 7 3 0.004456 0
"4593" 1353 12854688 8 1 NA NA
"4594" 1353 20752876 1 3 0.005548 0
"4595" 1353 32959846 6 1 NA NA
"4596" 1354 5220128 6 1 NA NA
"4597" 1354 13984691 2 1 NA NA
"4598" 1354 20186728 8 1 NA NA
"4599" 1354 25863656 7 3 0.014352 0
"4600" 1354 34514394 1 3 0.036271 0
"4601" 1355 9992008 2 1 NA NA
"4602" 1355 17463216 7 3 0.000968 0
"4603" 1355 22062140 6 1 NA NA
"4604" 1355 32750568 1 3 0.028907 0
"4605" 1355 34102669 8 1 NA NA
"4606" 1356 2117455 7 3 0.003289 0
"4607" 1356 2557542 2 1 NA NA
"4608" 1356 16607067 1 3 0.012821 0
"4609" 1357 18496972 1 3 0.006114 0
"4610" 1358 2861946 7 3 0.001267 0
"4611" 1358 9358579 1 3 0.003205 0
"4612" 1359 11923994 8 1 NA NA
"4613" 1359 13245136 1 3 0.003404 0
"4614" 1359 14025997 7 3 0.005149 0
"4615" 1359 20940511 2 1 NA NA
"4616" 1359 21251385 6 1 NA NA
"4617" 1360 1079648 1 3 0.011321 0
"4618" 1360 27835303 7 3 0.003909 0
"4619" 1361 35415639 1 3 0.013355 0
"4620" 1362 4277270 7 3 0.006935 0
"4621" 1362 7811985 8 1 NA NA
"4622" 1362 27110626 2 1 NA NA
"4623" 1362 31387418 1 3 0.01355 0
"4624" 1362 35122220 6 1 NA NA
"4625" 1363 953939 2 2 NA NA
"4626" 1363 5098353 1 3 0.002521 0
"4627" 1363 12186783 6 1 NA NA
"4628" 1363 12351176 7 1 NA NA
"4629" 1363 34854521 8 1 NA NA
"4630" 1364 2275058 1 3 1e-05 0
"4631" 1365 26604729 1 3 0.080522 0
"4632" 1365 27446934 6 1 NA NA
"4633" 1365 31074211 2 1 NA NA
"4634" 1365 31214200 8 1 NA NA
"4635" 1365 36218898 7 3 0.002321 0
"4636" 1366 9172076 1 3 0.00504 0
"4637" 1366 13399663 2 1 NA NA
"4638" 1368 21469483 7 3 0.000306 0
"4639" 1368 23599583 1 3 0.001529 0
"4640" 1368 30630965 6 1 NA NA
"4641" 1368 30768470 2 1 NA NA
"4642" 1368 31012712 8 1 NA NA
"4643" 1369 7496266 2 1 NA NA
"4644" 1369 12088796 1 3 0.009178 0
"4645" 1369 24438982 7 3 0.006048 0
"4646" 1370 2561937 6 1 NA NA
"4647" 1370 12135150 8 1 NA NA
"4648" 1370 32840766 7 3 1e-05 0
"4649" 1370 33790842 1 3 0.004525 0
"4650" 1370 35892050 2 2 NA NA
"4651" 1371 9500625 6 1 NA NA
"4652" 1371 16766499 7 3 0.006924 0
