"AdID" "LocationID" "CategoryID" "Params" "Price" "Title" "IsContext"
"2076" 2076 3193 60 "{178:'Для девочек', 115:'146-152 см (10-12 лет)', 179:'Платья и юбки'}" 6000 "Детское бальное платье" 0
"2077" 2077 1667 45 "{211:'Цвергшнауцер'}" 30000 "Продажа щенка" 0
"2078" 2078 4294 50 "{44:'Сантехника и сауна'}" 2500 "Продаю биде Roca Испания" 0
"2079" 2079 3960 29 "{483:'Клавиатуры и мыши'}" 1850 "Клавиатура Asus F3 X53 черная 28pin" 0
"2080" 2080 3960 22 "{88:'40', 83:'Обувь', 175:'Женская одежда'}" 400 "Туфли Gabor на каблуке" 0
"2081" 2081 2275 52 "{167:'Книги'}" 0 "Разное" 0
"2082" 2082 992 34 "{817:'Двигатель', 5:'Запчасти', 598:'Для автомобилей'}" 500 "Радиатор ВАЗ 2108 - 2115" 0
"2083" 2083 3928 50 "{44:'Сантехника и сауна'}" 1300 "Раковина с пьедесталом\"\"Орхидея\"\"" 0
"2084" 2084 3921 22 "{90:'42–44 (S)', 83:'Платья и юбки', 175:'Женская одежда'}" 3500 "Вечернее платье" 0
"2085" 2085 3953 47 "{127:'Товары для кормления'}" 0 "Стерилизатор beurer jby 76" 0
"2086" 2086 3953 38 "{45:'Предметы интерьера, искусство'}" 2500 "Картина маслом цветы" 0
"2087" 2087 1294 52 "{167:'Книги'}" 1200 "Грибова Л. С. Пермский звериный стиль" 0
"2088" 2088 3953 34 "{5:'Автокосметика и автохимия'}" 2650 "Трансмиссионное масло Nissan NS-2" 0
"2089" 2089 721 54 "{549:'1', 201:'Продам', 498:'Кирпичный', 499:'Новостройка', 566:'Не первый и не последний', 575:'5-8'}" 1269500 "1-к квартира, 46 м², 2/5 эт." 0
"2090" 2090 3960 22 "{91:'42–44 (S)', 83:'Рубашки и блузки', 175:'Женская одежда'}" 3000 "Шелковая блузка 42-44" 0
"2091" 2091 4005 250005 "{716:'Другое'}" 0 "Изготовление памятников" 0
"2092" 2092 1261 34 "{817:'Подвеска', 5:'Запчасти', 598:'Для автомобилей'}" 200 "Стойка стабилизатора заднего Вольво S60" 0
"2093" 2093 3960 60 "{178:'Для девочек', 179:'Обувь', 125:'24'}" 1000 "Ботиночки демисезонные для девочки, ботинки Екко" 0
"2094" 2094 3960 38 "{45:'Освещение'}" 10127 "Потолочная люстра Costo 2006/4C" 0
"2095" 2095 3960 37 "{14:'Монеты'}" 1500 "Гривенник 1789 г. спб вес 1.40 гр" 0
"2096" 2096 2021 27 "{48:'Для кухни', 486:'Холодильники и морозильные камеры'}" 8000 "Продам морозильную камеру" 0
"2097" 2097 3960 41 "{143:'Nokia'}" 600 "Nokia 1800" 0
"2098" 2098 4545 41 "{143:'Nokia'}" 1350 "Nokia 220" 0
"2099" 2099 3960 32 "{536:'Продам', 579:'Офисное помещение', 789:'B'}" 40187000 "Предлагаю офисное помещение площадью, 288.1 м²" 0
"2100" 2100 4173 50 "{44:'Стройматериалы'}" 0 "Торф песок щебень пгс с доставкой" 0
"2101" 2101 346 60 "{178:'Для девочек', 179:'Обувь', 125:'25'}" 250 "Демисезонные ботинки" 0
"2102" 2102 3960 19 "{592:'Турция', 205:'Сдам', 597:'На длительный срок', 591:'Квартира, апартаменты'}" 50000 "Квартира (Турция)" 0
"2103" 2103 3953 53 "{181:'Промышленное'}" 33000 "Насос канализационный Wilo drainlift" 0
"2104" 2104 241 54 "{549:'2', 201:'Продам', 498:'Кирпичный', 499:'Вторичка', 566:'Не первый', 575:'9-12'}" 1800000 "2-к квартира, 49 м², 10/10 эт." 0
"2105" 2105 3960 34 "{709:'Шины', 731:'245', 732:'45', 733:'18', 734:'Летние', 5:'Шины, диски и колёса'}" 8000 "Мишлен" 0
"2106" 2106 3960 34 "{817:'Электрооборудование', 5:'Запчасти', 598:'Для автомобилей'}" 1500 "Щиток приборов Рено Kangoo II" 0
"2107" 2107 3960 47 "{127:'Товары для кормления'}" 4000 "Авент avent электронный молокоотсос. новый" 0
"2108" 2108 2840 34 "{817:'Кузов', 5:'Запчасти', 598:'Для автомобилей'}" 6500 "Дверь Тойота Алтеза или Лексус is 200 левая перед" 0
"2109" 2109 1294 11 "{104:'Часы'}" 2990 "Неповторимые часы Ulysse Nardin" 0
"2110" 2110 992 53 "{181:'Другое'}" 10000 "Аттракцион, декорация стойка для поцелуев" 0
"2111" 2111 3921 34 "{817:'Кузов', 5:'Запчасти', 598:'Для автомобилей'}" 1000 "Продам двери, алонжерон королла ае 100" 0
"2112" 2112 1556 34 "{709:'Шины', 731:'215', 732:'60', 733:'16', 734:'Зимние нешипованные', 5:'Шины, диски и колёса'}" 3000 "Dunlop Шины зимние" 0
"2113" 2113 4145 38 "{45:'Кухонные гарнитуры'}" 7800 "Кухонный гарнитур Весна-8 Венге" 0
"2114" 2114 2277 34 "{709:'Шины', 731:'175', 732:'65', 733:'14', 734:'Зимние нешипованные', 5:'Шины, диски и колёса'}" 4000 "Зима 175/65 14" 0
"2115" 2115 3520 16 "{162:'Аккордеоны, гармони, баяны'}" 21500 "Аккордеон Роял Стандарт, модель Монтана" 0
"2116" 2116 3022 22 "{91:'44–46 (M)', 83:'Рубашки и блузки', 175:'Женская одежда'}" 200 "Блузка кружево С трикотажем фиолетовая" 0
"2117" 2117 3960 22 "{83:'Верхняя одежда', 86:'44–46 (M)', 175:'Женская одежда'}" 1350 "Пуховик" 0
"2118" 2118 227 250004 "{714:'Без опыта, студенты', 715:'Неполный день', 822:'Среднее специальное', 823:'2', 824:'Мужской', 825:'18'}" 0 "Студенты" 0
"2119" 2119 2451 11 "{104:'Бижутерия'}" 90 "Cерьги" 0
"2120" 2120 247 43 "{1283:'С пробегом', 262:'Rekord', 633:'Голубой', 184:'200 000 - 209 999', 695:'Задний', 632:'1.9', 210:'Opel', 185:'Механика', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Седан', 188:'1980'}" 55000 "Opel Rekord, 1980" 0
"2121" 2121 2319 22 "{90:'44–46 (M)', 83:'Платья и юбки', 175:'Женская одежда'}" 350 "Платье" 0
"2122" 2122 346 41 "{480:'Чехлы и плёнки', 143:'Аксессуары'}" 350 "Розовый Чехол на iPhone 5 5s кожа + хром" 0
"2123" 2123 3928 31 "{212:'Другая'}" 0 "Импозантная кошечка в добрые руки" 0
"2124" 2124 1123 31 "{212:'Другая'}" 0 "Отдам котят" 0
"2125" 2125 1464 22 "{83:'Верхняя одежда', 86:'44–46 (M)', 175:'Женская одежда'}" 75000 "Шубка норковая новая \"\"p" 0
"2126" 2126 547 34 "{5:'Экипировка'}" 1200 "Шлем" 0
"2127" 2127 3022 29 "{483:'Комплектующие', 631:'Материнские платы'}" 250 "Материнка Asus p4sgx-mx 478" 0
"2128" 2128 3594 37 "{14:'Другое'}" 4400 "Швейная машина Зингер" 0
"2129" 2129 3960 57 "{130:'Приборы и аксессуары'}" 800 "Корректор осанки Gezanne р.40-42 (s)" 0
"2130" 2130 346 250004 "{714:'Туризм, рестораны', 715:'Неполный день', 822:'Высшее', 823:'15', 824:'Женский', 825:'28'}" 100 "Срочна ищу работу" 0
"2131" 2131 3953 34 "{817:'Салон', 5:'Запчасти', 598:'Для автомобилей'}" 2000 "Ковер багажника opel astra j" 0
"2132" 2132 4268 29 "{483:'Мониторы'}" 3700 "ЖК-монитор BenQ BL902M" 0
"2133" 2133 2277 25 "{481:'Зарядные устройства', 140:'Аксессуары'}" 300 "Мощное зарядное устройство USB" 0
"2134" 2134 3193 54 "{576:'9-12', 550:'1', 201:'Сдам', 503:'Кирпичный', 567:'Не первый и не последний', 504:'На длительный срок'}" 10000 "1-к квартира, 38 м², 9/12 эт." 0
"2135" 2135 1294 34 "{5:'Тюнинг'}" 1000 "Тоета LC" 0
"2136" 2136 3960 37 "{14:'Военные вещи'}" 500 "Титановые пластины для бронежилета 10х12, 2мм" 0
"2137" 2137 3335 54 "{549:'2', 201:'Продам', 498:'Панельный', 499:'Вторичка', 566:'Не первый', 575:'9-12'}" 2100000 "2-к квартира, 50 м², 9/9 эт." 0
"2138" 2138 3960 50 "{44:'Стройматериалы'}" 12000 "Новый полукоммерческий линолеум" 0
"2139" 2139 2840 34 "{5:'Экипировка'}" 3800 "Шноркель toyota land cruiser prado 150" 0
"2140" 2140 3437 250005 "{716:'Транспорт, перевозки', 717:'Автосервис'}" 300 "Тонировка. Тонирование автомобилей" 0
"2141" 2141 3960 38 "{45:'Кровати, диваны и кресла'}" 2000 "Кровать-кушетка" 0
"2142" 2142 1344 34 "{817:'Запчасти для ТО', 5:'Запчасти', 598:'Для автомобилей'}" 100 "Мелочи" 0
"2143" 2143 3960 60 "{178:'Для девочек', 179:'Обувь', 125:'21'}" 625 "Сабо crocs Kids\"\" Classic. C4/C5. Б/у" 0
"2144" 2144 992 60 "{120:'86-92 см (1-2 года)', 178:'Для мальчиков', 110:'Комбинезоны и боди'}" 800 "Комбинензон" 0
"2145" 2145 2142 60 "{178:'Для девочек', 179:'Другое'}" 300 "Сарафан джинсовый" 0
"2146" 2146 3282 34 "{817:'Кузов', 5:'Запчасти', 598:'Для автомобилей'}" 0 "Дверь задняя правая Opel Astra G 1999г" 0
"2147" 2147 230 54 "{576:'5-8', 550:'4', 201:'Сдам', 503:'Кирпичный', 567:'Не первый и не последний', 504:'На длительный срок'}" 30000 "4-к квартира, 90 м², 3/5 эт." 0
"2148" 2148 1592 34 "{709:'Шины', 731:'155', 732:'70', 733:'13', 734:'Зимние шипованные', 5:'Шины, диски и колёса'}" 11000 "Шины" 0
"2149" 2149 3960 34 "{817:'Стекла', 5:'Запчасти', 598:'Для автомобилей'}" 20000 "Лобовое стекло фольксваген шаран" 0
"2150" 2150 2685 50 "{44:'Стройматериалы'}" 400 "Декоративный камень, тротуарная плитка" 0
"2151" 2151 1110 43 "{1283:'С пробегом', 260:'Primera', 633:'Серебряный ', 184:'100 000 - 109 999', 695:'Передний', 632:'1.6', 210:'Nissan', 185:'Механика', 696:'левый', 697:'Не битый', 186:'Бензин', 187:'Седан', 188:'2006'}" 365000 "Nissan Primera, 2006" 0
"2152" 2152 3953 2 "" 4500 "Toshiba A105-S4024" 0
"2153" 2153 4336 54 "{576:'5-8', 550:'1', 201:'Сдам', 503:'Панельный', 567:'Не первый и не последний', 504:'На длительный срок'}" 9500 "1-к квартира, 29 м², 2/5 эт." 0
"2154" 2154 926 42 "{202:'Продам', 556:'Дом', 525:'0'}" 1350000 "Дом 49 м² на участке 15 сот." 0
"2155" 2155 163 2 "" 10000 "Продам" 0
"2156" 2156 3960 34 "{817:'Кузов', 5:'Запчасти', 598:'Для автомобилей'}" 2500 "Ситроен Джампер/Пежо Боксер жабо" 0
"2157" 2157 3177 54 "{549:'2', 201:'Продам', 498:'Кирпичный', 499:'Вторичка', 566:'Не первый', 575:'< 5'}" 1100000 "2-к квартира, 42 м², 2/2 эт." 0
"2158" 2158 1729 250004 "{714:'Управление персоналом', 715:'Полный день', 822:'Среднее специальное', 823:'9', 824:'Мужской', 825:'43'}" 40000 "Директор магазина" 0
"2159" 2159 2840 250006 "{712:'Неполный день', 827:'Не имеет значения', 711:'Транспорт, логистика'}" 55000 "Требуются водители на личном л/а. Свободный график" 0
"2160" 2160 3960 34 "{817:'Автосвет', 5:'Запчасти', 598:'Для автомобилей'}" 33000 "Фары VW Polo 6R led bixenon GTI оригинал комплект" 0
"2161" 2161 3960 4 "{156:'Запчасти и аксессуары'}" 5000 "Рама шоссейная" 0
"2162" 2162 4455 42 "{528:'Посуточно', 202:'Сдам', 557:'Коттедж', 526:'34'}" 20000 "Коттедж 600 м² на участке 49 сот." 0
"2163" 2163 2875 6 "{200:'Продам', 511:'1', 564:'Не первый и не последний', 517:'Кирпичный', 573:'< 5'}" 730000 "Комната 19 м² в 1-к, 2/4 эт." 0
"2164" 2164 346 60 "{120:'62-68 см (2-6 мес)', 178:'Для мальчиков', 110:'Комбинезоны и боди'}" 500 "На теплую весну" 0
"2165" 2165 3350 38 "{45:'Кровати, диваны и кресла'}" 2000 "Диван" 0
"2166" 2166 346 60 "{178:'Для девочек', 115:'122-128 см (6-8 лет)', 179:'Платья и юбки'}" 1700 "Платье с лепестками и поясом-баской, р. 116-128" 0
"2167" 2167 1261 48 "{30:'Мопеды и скутеры'}" 0 "Рама на скутер" 0
"2168" 2168 3771 25 "{140:'Планшеты'}" 11000 "Samsung tab4" 0
"2169" 2169 2840 22 "{88:'40', 83:'Обувь', 175:'Женская одежда'}" 2295 "Новые туфли на каблуке 11 см, кожа пу" 0
"2170" 2170 3960 22 "{175:'Аксессуары'}" 70000 "Сумка Dior lady оригинал" 0
"2171" 2171 3960 34 "{5:'Экипировка'}" 2500 "Мотождинсы komine япония размер 36" 0
"2172" 2172 2291 5 "{165:'Пейнтбол и страйкбол'}" 3000 "Защита. Брюки игровые. новые" 0
"2173" 2173 3022 46 "" 20000 "Продам удобную большую клетку" 0
"2174" 2174 2077 32 "{536:'Сдам', 554:'Офисное помещение'}" 20475 "Офисное помещение, 31.5 м²" 0
"2175" 2175 3771 29 "{483:'Комплектующие', 631:'Оперативная память'}" 350 "Память для буков" 0
"2176" 2176 3960 34 "{802:'18', 803:'Литые', 804:'Летние', 5:'Шины, диски и колёса', 709:'Колёса'}" 35000 "Продам колеса на Highlander" 0
